ad^0_0),ad^0_1),ad^0_2),ad^0_3),ad^0_4),ad^0_5),ad^0_6),ad^0_7),ad^0_8),ad^0_9),ad^0_10),ad^0_11),ad^0_12),ad^0_13),ad^0_14),ad^0_15),ad^0_16),ad^0_17),ad^0_18),ad^0_19),ad^0_20),ad^0_21),ad^0_22),ad^0_23),ad^0_24),ad^0_25),ad^0_26),ad^0_27),ad^0_28),ad^0_29),ad^0_30),ad^0_31),ad^0_32),ad^0_33),ad^0_34),ad^0_35),ad^0_36),ad^0_37),ad^0_38),ad^0_39),ad^0_40),ad^0_41),ad^0_42),ad^0_43),ad^0_44),ad^0_45),ad^0_46),ad^0_47),ad^0_48),ad^0_49),ad^0_50),ad^0_51),ad^1_0),ad^1_1),ad^1_2),ad^1_3),ad^1_4),ad^1_5),ad^1_6),ad^1_7),ad^1_8),ad^1_9),ad^1_10),ad^1_11),ad^1_12),ad^1_13),ad^1_14),ad^1_15),ad^1_16),ad^1_17),ad^1_18),ad^1_19),ad^1_20),ad^1_21),ad^1_22),ad^1_23),ad^1_24),ad^1_25),ad^1_26),ad^1_27),ad^1_28),ad^1_29),ad^1_30),ad^1_31),ad^1_32),ad^1_33),ad^1_34),ad^1_35),ad^1_36),ad^1_37),ad^1_38),ad^1_39),ad^1_40),ad^1_41),ad^1_42),ad^1_43),ad^1_44),ad^1_45),ad^1_46),ad^1_47),ad^1_48),ad^1_49),ad^1_50),ad^1_51)
0.004153671206557148,0.0036686825324147663,0.0036296784199748447,0.003918784713038498,0.003424203500232057,0.0036728364780398534,0.004140216332731306,0.003148415060457384,0.003073000005850002,0.0028826366355020993,0.0028750301434514874,0.0032505487389440906,0.003911058037726649,0.004011118738085478,0.0037520605578027777,0.003518602020903015,0.0031833055740005615,0.003426867496239403,0.0037525022874522803,0.00408235181820416,0.004140974875843075,0.0038482181077368785,0.0031718570669597964,0.0034427577587296605,0.0033889680563110734,0.0029666230812651325,0.0035987908441249957,0.00413144428832887,0.0044362436278810174,0.004444871887553151,0.004211064802820969,0.004229121848303462,0.003741915793947761,0.004143311400304165,0.003982426880535425,0.00397122460468453,0.0041342069638186365,0.004333794010605112,0.005096474679417639,0.004918321666519079,0.004723040762937618,0.004911497849343505,0.0050225364434884345,0.0048942228416017225,0.004276495276659534,0.003873743414079879,0.004047537916147754,0.004632981805668112,0.004378038043277375,0.0031997762094660145,0.0033074386084567618,0.0036708782593631688,0.00019339302880370512,0.00017323793932091242,0.00017088136184222275,0.0001871531661553239,0.00016151943276107973,0.00017633328532434453,0.0001958187965326371,0.00013880705071269437,0.00012886277026942505,0.00011061768694338447,0.00010925306346738967,0.0001447196872358151,0.000187568534292274,0.00019257708134108554,0.00018244142834740354,0.00016727999176816151,0.00013834929078109068,0.000157867815748885,0.00017789462577020155,0.00018983882397920595,0.0001895105662975175,0.00017874338571306162,0.00013057930226916155,0.00015387018734830653,0.00014906954223814733,0.00011252618535946795,0.00016626011421632119,0.00019088893639677344,0.00019621966074832712,0.00019611214323918746,0.0001909582340355819,0.00019215177665182792,0.00017286677439967875,0.0001902561446672944,0.00018444947159318035,0.00018226635371101636,0.0001875899064437453,0.0001934218834273877,0.0001831596195642595,0.00018916269778400927,0.0001927446318907961,0.00018919539473199359,0.00018538956588623826,0.00018930851161348542,0.00019028852768735002,0.00017628208073357503,0.00018357621218363066,0.00019407281700006308,0.0001933234200393565,0.0001328953311279526,0.0001405648234486614,0.0001665942295421951
0.004153671206557148,0.00410793533929189,0.0034970125136231404,0.0037491714676912793,0.004265947022335227,0.0043941597800919475,0.003927611363077433,0.00432511484936155,0.004749477056213928,0.0049084571825613686,0.0052048173433057975,0.0052399082634460815,0.005207138266663277,0.005076381002399187,0.0052165587793923055,0.005105387243285703,0.005197516720129188,0.005675194393889267,0.00573999903159113,0.005735567442740287,0.005553548465810472,0.0054475677022763,0.005560635108633079,0.005758619497175276,0.00576906549579486,0.005648867125336042,0.0054530227049503395,0.005557184822937597,0.0054741059109143335,0.0057768831277237856,0.0055915774006150415,0.005609406947238604,0.005773498802267029,0.005707051162090349,0.005527953171318276,0.005421061830411208,0.005182698382218574,0.005487699660351684,0.0057555085947683625,0.005355915958894569,0.0055126713897155726,0.0057057044605548085,0.005421331450092666,0.005402603486724467,0.0050828273558868675,0.005154196109522752,0.004934867632357962,0.004926500382766121,0.004542779233836489,0.004626658857633951,0.004607258325264811,0.005199505483008825,0.00019339302880370512,0.00019205325339007907,0.00015930692891023856,0.00017678877746443201,0.00019337624547741182,0.00019555688005634285,0.0001819327883410915,0.00019326209209636995,0.00019368700589713315,0.00019023996085693626,0.00017797712017347312,0.00017607275743311947,0.00017779331130905014,0.00018328709530433167,0.00017715988203685792,0.00018210714420636683,0.0001781710429661508,0.00014507646960836983,0.00013912971425238802,0.0001390357513897302,0.00015560382360903338,0.00016350294247526818,0.0001553200939324692,0.00013833175613935453,0.00013700500432627685,0.00014825476428604245,0.00016324726518514765,0.00015582290309719003,0.00016180432154874074,0.00013678801340543143,0.00015332327111685685,0.00015207676845434693,0.000138169771404617,0.00014451112931675755,0.00015845350776644474,0.0001654872800980141,0.00017772113776375032,0.0001611297492766986,0.00014016408905332013,0.00016929331522881857,0.00015944466816247979,0.00014432116428541886,0.00016542225110381317,0.000166589685872115,0.00018186430789135445,0.00017917548927745742,0.0001856638602964764,0.00018575028029549107,0.000188415549337165,0.00018932665591796878,0.00018907444833987034,0.0001770552334751926
0.004153671206557148,0.004271203563071863,0.003976654608639771,0.0041892539382257675,0.004344311519390042,0.003880882315043785,0.003527910928944722,0.003792443263863702,0.004160611087588597,0.003934024068138612,0.003539409694799313,0.003948513295849404,0.004282234166522189,0.004616101286171395,0.004509657363059846,0.004519487888655521,0.0048537641596165595,0.004214298057983934,0.0037066840861048928,0.002466046699858037,0.001884923912981904,0.0017132554438772465,0.00152122915588515,0.001732115428675991,0.0020185009776080274,0.002013790686686541,0.002154033101223926,0.002229996822684954,0.002588941152945194,0.0030655053172396027,0.0026984975617769698,0.0026384305657653245,0.002759732205482717,0.00295227262122625,0.003152403134250215,0.003243237004544479,0.0031282237492772343,0.0021978392795131843,0.0021947674661874227,0.0024548637588376523,0.0022875896120176445,0.002345774104270588,0.0023157256492793094,0.0019084405615632303,0.0017860531927075946,0.001547674440095607,0.0011185841976726156,0.0013904680538028976,0.0008810601639130784,0.0010612408897429037,0.0007815120658754396,0.000762212418964577,0.00019339302880370512,0.0001955458224132037,0.00018752229384369208,0.00019456663814573804,0.0001975106499907467,0.00018330677201866628,0.00016238021047861842,0.00017774174146703038,0.0001909099626645869,0.00018412814523244237,0.00016218912062233902,0.0001829618263054721,0.0001922178242391324,0.0001948598970155618,0.00019525078331054165,0.00019499433039448302,0.00019165363362981785,0.00019284388821905868,0.0001716360496242168,5.4480721042685174e-05,-2.7157059594260825e-05,-5.5397162693561096e-05,-9.058026467625448e-05,-5.680371442491551e-05,-1.4157333046001903e-05,-1.622901997448971e-05,4.4575502973474325e-06,1.44716515634042e-05,6.133263070186084e-05,0.0001118777110945871,7.324940022800748e-05,6.541621369008754e-05,7.826077148682486e-05,9.792540656250264e-05,0.0001167601305843884,0.0001246024428810952,0.00011431105273754043,7.544245007870933e-06,6.9897916241943615e-06,4.149126716812795e-05,1.9218902272103268e-05,2.7352104091648297e-05,2.0833136232993252e-05,-3.5884765291035754e-05,-5.547025158377352e-05,-9.342810641790856e-05,-0.00016777830954345938,-0.00011940300650238817,-0.00021187884757599374,-0.00017747243446007656,-0.00022977433702817823,-0.00023373160160903
0.004153671206557148,0.004345498158524957,0.004255305768514301,0.00453979698093209,0.00432708482978234,0.00415686506734179,0.004506469613993802,0.004813979255072283,0.004621194124909834,0.004385110924319384,0.00453304388562167,0.004899625376090037,0.004758959179074032,0.005030180174757231,0.00500929929156005,0.005030922757232764,0.004799687321298881,0.004238988884416374,0.0043168733214857796,0.004330785883862489,0.004570960728845833,0.004756214955838015,0.004734983735865631,0.004932491237664988,0.004603437294261053,0.0048125582497838,0.0044901451426685975,0.004632533343566853,0.004799169828166366,0.005119086934432134,0.005213639638140883,0.0046409610440037,0.00461920490584243,0.004570748999535936,0.0043931036362929885,0.004825727730878447,0.005362143450521129,0.005508624170468825,0.00561161055976984,0.005643077840674234,0.005789354515231039,0.005559686704450589,0.005375982389006429,0.0051984794636350355,0.004985468808629249,0.004992383418070961,0.005059683994957185,0.005117532002157078,0.0050784989220829515,0.0049959589884537225,0.004984365304488807,0.005024385312460233,0.00019339302880370512,0.00019839295945456087,0.00019623342420996704,0.0001973599752876327,0.0001951738290123053,0.00019129776646689928,0.0001955831329549635,0.0001924690921315305,0.00019498800099517562,0.00019491310550689435,0.00019620589020666746,0.000191212801069714,0.0001947734593577403,0.00018697671446406652,0.0001879173457918691,0.00018665015362995675,0.00019414832127568834,0.00019516495052242797,0.0001962040095652974,0.00019596264175069007,0.00019683535251057555,0.00019471167726789723,0.00019507639637723808,0.00018998964593488945,0.0001940874575196244,0.00019149973977580098,0.00019409181680108073,0.00019389324825731552,0.00019237032303494892,0.0001821841025076429,0.0001777106973891554,0.00019452713190180632,0.00019429941426537666,0.00019326332167319735,0.00019320211790336324,0.0001923354647435883,0.00016878422878325574,0.00015826462001774177,0.00014980073138007565,0.0001471543986261006,0.00013240727732918552,0.00015442411372132095,0.00016795191083346882,0.00017852923411789746,0.00018819362206901709,0.00018775585260675989,0.0001852685464321179,0.00018257625562219013,0.00018412975079678488,0.0001869217388722345,0.00018692905692644843,0.00018516227492295734
0.004153671206557148,0.0037691183998254563,0.004100831712063599,0.004072935487872658,0.0041004220734469545,0.0041220445789104014,0.003679721224697685,0.0034705066337292092,0.003092904257989722,0.0025954614788693247,0.002153124903443205,0.0025127400580524373,0.002685971842299207,0.0027175275111546065,0.002917925327918962,0.0027187989540635935,0.0025305104021450062,0.0019928749841570887,0.0022581355711894873,0.002386483910953885,0.001861383639154181,0.0018576812224319105,0.0020724321983285727,0.0016123330959569475,0.0016255980083384083,0.0016441029825886573,0.0019844873060963063,0.002370015014348707,0.002200900934655406,0.0023963628306171705,0.00289099985748983,0.0034109205492610754,0.0038108507861107986,0.0037754025021869268,0.003427180190617104,0.0037152482370953646,0.0031379106687436844,0.002530349439428154,0.0018117430680821116,0.001728882145907578,0.0016901723445291162,0.0017498743641092191,0.00199796141052155,0.0017220841791421447,0.0015451420258346582,0.0014044284102904987,0.0012412005220840247,0.000965948478448163,0.0009249292294630358,0.0009209848870174699,0.000875390133587019,0.0011213783084511493,0.00019339302880370512,0.00017732572357239264,0.00019055239672463597,0.00019016521903784792,0.00019207367476714804,0.00019177050800999764,0.00017265504447420434,0.00015984313501180535,0.00012941051875662614,7.799882052388616e-05,2.049992728048308e-05,6.509916488154515e-05,8.711976334778372e-05,9.179777530920704e-05,0.00011263564773158433,9.190319999795565e-05,6.740343313606624e-05,-6.240945019690561e-06,3.16663025713166e-05,4.8702979353790416e-05,-2.648248938694046e-05,-2.6923693327592915e-05,3.611551986012389e-06,-6.809121941637845e-05,-6.39956534398778e-05,-5.915668481013643e-05,-2.5181724930931244e-06,5.157865023174761e-05,2.776810797434242e-05,5.459567675946287e-05,0.00011387460590675199,0.00015981635889722999,0.00018349013900537917,0.00018186712853220013,0.0001623891538840667,0.00018275430938216434,0.00013911447424504067,7.060555073619456e-05,-3.1985692122909115e-05,-4.4020402267390055e-05,-5.116227178412038e-05,-4.274824901394879e-05,-3.3961633454568634e-06,-4.512706770910227e-05,-7.608244587907725e-05,-0.00010053364335312672,-0.0001290227073039744,-0.0001841271399475419,-0.00019377152011921866,-0.00019487107314772236,-0.00020478585102937747,-0.00015763715111568634
0.004153671206557148,0.0035728083129748832,0.003603879444824868,0.0038641520834003283,0.003344922994462072,0.0030972914984060745,0.0034784079905752037,0.003573673623365598,0.0034292134697182695,0.0033907197378899873,0.003488189218921801,0.0038362123821289416,0.0040297540508037015,0.003812624731382711,0.004071318639980215,0.004772242014308687,0.004898845180993722,0.005214091883218429,0.005404073927051297,0.005567953916414046,0.005198911869738322,0.004629812265444419,0.004802416806288079,0.004945532741107159,0.005028182820837462,0.004857532135784333,0.005322451077370778,0.0053677650805061036,0.005591551222812605,0.005637664234438121,0.005429560346582372,0.00543705841966478,0.005595298216999744,0.005396471842169809,0.005678955447670956,0.005941231838719543,0.005801090049348297,0.005759484633717419,0.005721824026325769,0.00567075793771814,0.005860695598241738,0.005848521701506207,0.005890149043842843,0.0058709417887065005,0.0055756176159613225,0.0054746679260427806,0.005319436650809952,0.005046558636784442,0.004341625784335935,0.004339195117937506,0.004273007809370945,0.004268202206121112,0.00019339302880370512,0.00016719934950505644,0.00016941240843299649,0.00018498772797022442,0.00015271539437929776,0.00013156981860420547,0.00016000167153741043,0.00016487479206635193,0.0001523109038851487,0.00014624833215488224,0.00015193625622632496,0.0001721168368612931,0.000180753610385855,0.0001715866756046699,0.0001818392937741111,0.00019016561093840908,0.00018752635675546624,0.0001768975031359696,0.00016644424071526567,0.00015506303514962734,0.0001774138852996873,0.00018953978718475072,0.0001878130865461072,0.00018504815229785092,0.0001827428355127105,0.00018637802254281685,0.0001708954071050096,0.00016852477904393594,0.0001540131181430715,0.0001504542268127938,0.00016498353017363183,0.00016452397093115446,0.00015373106109495727,0.00016694390487879778,0.0001472017543751237,0.00012264751878462142,0.00013664808384763186,0.00014059445565246955,0.00014394499765602877,0.0001482297540008901,0.00013145634136426976,0.00013289632315835578,0.00012903942083306822,0.00013100037877973196,0.00015569813995383,0.0001622774673136969,0.00017073151402110474,0.0001810156429481387,0.0001815887216666779,0.00018108423461696277,0.0001797480220616539,0.0001789582994202192
0.004153671206557148,0.004354539290675575,0.004773837355985992,0.004701982058730265,0.004805395950036571,0.0047667387470754,0.005288739932666858,0.004893474897153892,0.004804722063670913,0.004999044498095328,0.004536645506199629,0.004673616433987808,0.004654069846022657,0.0052601834502546164,0.005109964919044777,0.004095946712676951,0.004102685800679399,0.004046689735999165,0.00417666494600153,0.0037266673203566305,0.003830403645793207,0.004000949042083021,0.004223827531854794,0.004358094001016033,0.004559464183966357,0.003837689721088452,0.004132602814202483,0.004141002231768986,0.0036124120208355986,0.0034238871777050525,0.0034559827830081785,0.004132414886487459,0.004016138220553743,0.002954828590259668,0.003363371349676464,0.003745467895601827,0.003922333124194814,0.003962542651756161,0.004429664717297957,0.004987343176841712,0.005069619836245405,0.004798030153196478,0.004760916562863819,0.004473244126988908,0.004266455279317426,0.003778862974399644,0.0033296121313431326,0.003269605094966754,0.0037802826535230016,0.0036171494674884916,0.003130608329298525,0.0035016720198439363,0.00019339302880370512,0.00019573857542152086,0.0001944700390523015,0.00019577238118767863,0.00019372248359196727,0.0001952454165236343,0.00017341036565328882,0.00019094935138408442,0.00019334784330810387,0.00018759917836348478,0.000195553070703685,0.00019409210292187142,0.00019557844916205083,0.00017515457773735043,0.00018314983260597079,0.00019043317087670823,0.00018954244113395457,0.00018885257764755033,0.00019106167441512636,0.0001727325905847381,0.00017853136449681002,0.00018765432941987993,0.00019477791704191044,0.00019603168459474477,0.00019712200772349186,0.00017967152752115106,0.0001887555187222085,0.00019065894989684913,0.0001661076899971193,0.00015322596207076062,0.00015661541095138114,0.00019152966660665135,0.00018836631674098688,0.00011308643207692663,0.00015136190976776398,0.00017601672728965773,0.0001846009373283413,0.00018422244805029592,0.00019474755236906693,0.000188052431295824,0.00018491805619118664,0.00019320462053313604,0.00019437531847646622,0.00019675534010993073,0.00019453529552251588,0.00017825111150188535,0.00014652446060259175,0.00013874633790687146,0.00017375227293230707,0.00016490730736610061,0.0001253916770689587,0.00015315686724774475
0.004153671206557148,0.0035540208449062667,0.002997783023303649,0.0032102568720167885,0.0032062313007130937,0.0032403633212297576,0.003661686838810903,0.003585199681157654,0.0034972809158441594,0.0033323493613295133,0.0032063347326354067,0.0028318155125876907,0.002483542916915693,0.0033400951361960774,0.0025335022698444263,0.002249818126296143,0.0023903567195985072,0.001960977665773565,0.0019259139405354286,0.001464520683787406,0.0013493312759577246,0.0011578282843192845,0.0009461987074793726,0.0007745588932901669,0.000606243673171966,0.0004954456068994341,0.0003466424408733937,0.0003275241533313482,0.00040670106598850034,0.0003802257080181241,0.0004328905972966346,0.00045942093512533534,0.0003894571259583398,0.0005464418231003554,0.0005000023871166367,0.0005003740238918602,0.00038176295489919813,0.000427526589067827,0.00033187582020995906,0.00042427969831699533,0.0003327081130557295,0.0004614480336166139,0.00043697512336720077,0.00044312497223590304,0.00028488758491753346,0.0002655789179428964,0.00041281845941074406,0.0003849673895184346,0.00044379901408656333,0.0003671274530270269,0.00047580677196684955,0.0005393900046555024,0.00019339302880370512,0.00016578239254708463,0.00011887771934297525,0.0001363777489080376,0.00013766215682502452,0.00013875942221816756,0.00017043684196276464,0.00016384669863190432,0.00015938614597578926,0.0001473227311293041,0.00013898433938134614,0.00010151958119653253,6.231499514688758e-05,0.00015030552745183751,7.287853270485133e-05,3.634596668758536e-05,5.404046310896848e-05,-7.832056502136454e-06,-1.2818917482459525e-05,-8.837865187293157e-05,-0.00010689946215258067,-0.00014331630438841215,-0.00018457733514108936,-0.0002205274949616206,-0.00025638053664880445,-0.0002800702739221188,-0.0003121919710340434,-0.0003163536127425374,-0.00029940653468145785,-0.0003050183349366429,-0.0002933309981149727,-0.00028759563724658176,-0.0003028849621680772,-0.0002698971699769499,-0.00028041799335970464,-0.0002807763838902403,-0.00030657313564666803,-0.0002963995170362321,-0.0003169552015455015,-0.00029709760808853316,-0.00031685822633656206,-0.00028917693325611945,-0.000294765916783389,-0.0002931274254990785,-0.00032798273505914907,-0.0003327280936619168,-0.0003011659621719783,-0.00030750880125375796,-0.0002954416607536406,-0.0003117820962518095,-0.00028947919483037583,-0.00027624535623972137
0.004153671206557148,0.0038751507996353856,0.0037280482739218126,0.00352911914151687,0.0033343706220095052,0.0029621324433671166,0.003931366099492504,0.0037346692466307973,0.003459422488478489,0.0030853316031592033,0.0026753191736544443,0.003089200064050094,0.003925478379461015,0.004547314845233011,0.004295400202143354,0.004421095816464419,0.004182365792450693,0.0043497728444779945,0.0044723803050465746,0.004600662847382105,0.004353300742626282,0.004568587982851454,0.004884675452487508,0.005068437484609478,0.004840296919091937,0.005085545438024467,0.005070570597215646,0.005204483740008585,0.005349886033511832,0.005190213767141521,0.0054914982424162165,0.005454298661151498,0.006008720751421211,0.006069544072632543,0.006213817198810784,0.0063570905117231995,0.006356934410320941,0.006423346032506116,0.006378523298005428,0.006314909681357596,0.006358527844796963,0.006350890248027279,0.0063203583716545395,0.006329028934194504,0.006264176816398563,0.006142230467761876,0.006189897525607092,0.006112913756825894,0.006234750736031004,0.0062813310506366505,0.006294805836314075,0.006203366460836267,0.00019339302880370512,0.00018370088149199828,0.00017509333066504968,0.00016181252211262885,0.00014764542043834263,0.00011205126448576852,0.0001816249532105255,0.00017162526947887098,0.00015506101141429915,0.000122152245295178,7.587485251446579e-05,0.0001205047320432149,0.0001794942441503348,0.0001934386247217692,0.0001896012636555366,0.00019125733836676485,0.00018732175008704505,0.00019022567601851236,0.0001917639464073022,0.00019304654716025655,0.00019232696184848502,0.00019208285564911178,0.00018899115252450248,0.00018375471302607986,0.0001903975347048799,0.00018307107320899413,0.00018347406363801888,0.00017745931930318517,0.00016975364562023596,0.00017823939921462123,0.00016054710095154517,0.0001631382137909801,0.00011155040076902634,0.00010494602062686292,8.609679428013076e-05,6.421793494442698e-05,6.470015594181999e-05,5.282198122385212e-05,5.971824871779682e-05,7.091371873890737e-05,6.486365899491578e-05,6.506943610932356e-05,6.868006425678572e-05,6.752409470866581e-05,7.502849281611333e-05,9.382288847393486e-05,8.767709175672413e-05,9.72811100644906e-05,8.090520335870407e-05,7.37766907984069e-05,6.949666328114207e-05,8.340532621337209e-05
0.004153671206557148,0.003987473670990395,0.0046596170066879996,0.004080886525570929,0.0043339178400497655,0.004481087446324043,0.004745833220790337,0.0045237936393819275,0.003724703302122832,0.003936733356943777,0.004156936561982332,0.004501896508864988,0.0050124281550604785,0.005258601399557302,0.005524386838669051,0.00580259397512842,0.005302069094454244,0.0057026151292262055,0.005755183475629698,0.006011993950952685,0.0061497826088336505,0.006219406988066035,0.006053671449901213,0.005997610135726405,0.006036683891076233,0.006192350584322497,0.006290973161959948,0.006416788500486867,0.006376096842634755,0.006231330767906884,0.0063049436346366595,0.00635138294863931,0.0064382316495630795,0.006493591544595496,0.006513357984212945,0.006480351378539548,0.0065417345362256685,0.006490426334289938,0.00649100547818813,0.0065318283383467655,0.006541387529318745,0.006520117055876232,0.00655754298340262,0.006520626592269358,0.006533312817078446,0.006513823481261784,0.006381047938587854,0.006337400758746583,0.006302119863157148,0.006361253244962293,0.006408794542753377,0.0063724707413106655,0.00019339302880370512,0.00018809812906783372,0.0001959675243310814,0.00018920398289684766,0.00019451141333034388,0.0001950572007948793,0.0001928884143881914,0.0001927159671656208,0.00016822967217934603,0.00018000453269362737,0.00018815381731578107,0.0001931368499054224,0.0001860551289940849,0.00017508012349580027,0.00015739516123195054,0.00013246915327529455,0.00017260735648482188,0.00014215106108850212,0.00013688790469978121,0.00010678485292995536,8.561290018069964e-05,7.479507892262354e-05,9.995484087182036e-05,0.00010875477404847248,0.000104759759136225,8.321068959867556e-05,6.73032832514258e-05,4.920466209648235e-05,5.757052841400166e-05,8.12704166591019e-05,7.075788985882295e-05,6.505637129009377e-05,4.9265351304581654e-05,4.146469834859396e-05,3.714760211009062e-05,4.3986227274333666e-05,3.387816717948152e-05,4.273294722348851e-05,4.3438496732907316e-05,3.786822031538846e-05,3.642130116218315e-05,4.144401455532604e-05,3.411948203258859e-05,3.9473230070298716e-05,3.796006476559007e-05,4.0708660850862704e-05,6.303291381151776e-05,6.877002776424818e-05,7.358506149655239e-05,6.326538998090049e-05,5.6501628983181314e-05,6.326758855574945e-05
