bV^0_0,bV^0_1,bV^0_2,bV^0_3,bV^0_4,bV^0_5,bV^0_6,bV^0_7,bV^0_8,bV^0_9,bV^0_10,bV^0_11,bV^0_12,bV^0_13,bV^0_14,bV^0_15,bV^0_16,bV^0_17,bV^0_18,bV^0_19,bV^0_20,bV^0_21,bV^0_22,bV^0_23,bV^0_24,bV^0_25,bV^0_26,bV^0_27,bV^0_28,bV^0_29,bV^0_30,bV^0_31,bV^0_32,bV^0_33,bV^0_34,bV^0_35,bV^0_36,bV^0_37,bV^0_38,bV^0_39,bV^0_40,bV^0_41,bV^0_42,bV^0_43,bV^0_44,bV^0_45,bV^0_46,bV^0_47,bV^0_48,bV^0_49,bV^0_50,bV^0_51,bV^1_0,bV^1_1,bV^1_2,bV^1_3,bV^1_4,bV^1_5,bV^1_6,bV^1_7,bV^1_8,bV^1_9,bV^1_10,bV^1_11,bV^1_12,bV^1_13,bV^1_14,bV^1_15,bV^1_16,bV^1_17,bV^1_18,bV^1_19,bV^1_20,bV^1_21,bV^1_22,bV^1_23,bV^1_24,bV^1_25,bV^1_26,bV^1_27,bV^1_28,bV^1_29,bV^1_30,bV^1_31,bV^1_32,bV^1_33,bV^1_34,bV^1_35,bV^1_36,bV^1_37,bV^1_38,bV^1_39,bV^1_40,bV^1_41,bV^1_42,bV^1_43,bV^1_44,bV^1_45,bV^1_46,bV^1_47,bV^1_48,bV^1_49,bV^1_50,bV^1_51
-0.20548839019835075,-0.1824891694214789,-0.19741492994544474,-0.20255871449541996,-0.20897822785340003,-0.20518625055295175,-0.20258325878972963,-0.2074842810797887,-0.21193985898658319,-0.21111444335267293,-0.20748506476945788,-0.2209001779026559,-0.22906425943944989,-0.23719420477638473,-0.2452172754227172,-0.25195094087222064,-0.22844287983304834,-0.2300228990817871,-0.22971439712648556,-0.23249719300883512,-0.22631301722011332,-0.21946365245725297,-0.195636241616247,-0.20312478242922832,-0.17319770475031573,-0.1710324273632124,-0.16667124406140327,-0.17439041538174738,-0.17100443059292858,-0.1568920348269875,-0.16250791285687022,-0.15137972859859428,-0.14288280217648588,-0.15974534070871718,-0.1641442431004985,-0.14708069574729848,-0.16162980754127323,-0.16771397407477223,-0.17629247292802175,-0.16131851322860524,-0.17260606083390612,-0.18215290255405944,-0.18513972046489738,-0.1741864009871281,-0.1658801870503373,-0.18172474414817197,-0.2014614955877363,-0.19005281212760416,-0.1803272427974842,-0.18342364529213268,-0.18622110972087216,-0.1726333837545556,-0.09221188635487208,-0.1179186247396495,-0.10202935179399952,-0.09618052086607617,-0.08974994074765373,-0.09417921504630704,-0.09673862049443425,-0.09193966481920832,-0.08741169503827205,-0.08780871470165841,-0.09181459703124611,-0.0777571085270816,-0.06921228696719083,-0.060028340909723636,-0.05224195012305347,-0.04498567638052127,-0.06981375034970291,-0.06784058302123883,-0.06855640158910054,-0.06554628820355714,-0.07166820599508633,-0.07823715306847509,-0.1042806001524716,-0.09645852409055655,-0.12786469602723416,-0.12973363350649145,-0.1346873831047051,-0.12660602135775523,-0.13008225954112537,-0.1453175104436762,-0.13926865582776946,-0.15122366963959605,-0.16083333804913846,-0.142888512586277,-0.1384421939548522,-0.15668466695794991,-0.14095403717413726,-0.1342821416232102,-0.12511029490432668,-0.14144010823561615,-0.1291063278896948,-0.11908115039262418,-0.11643227554900469,-0.12837986904309673,-0.13734861259666192,-0.1204496584886501,-0.09895765086066174,-0.11151249909521593,-0.12194280711984344,-0.11882544989191672,-0.11574564293605412,-0.1305600549632543
-0.20548839019835075,-0.20840800242236812,-0.22597057091384082,-0.2395460159175488,-0.2395526147688839,-0.24070232934261843,-0.23481628828969073,-0.23581292906000226,-0.24007832159976034,-0.2498623430685012,-0.25757536700586214,-0.25312999686832993,-0.2575988259363328,-0.25841658597132383,-0.25866092798892,-0.26096444221631515,-0.24808813372205718,-0.2557968370621083,-0.2567452490373497,-0.2529402539956015,-0.25571035021763283,-0.2518065686663876,-0.24848140684170464,-0.2507579534046008,-0.26220235369949546,-0.26314024265076197,-0.2660715288156818,-0.26660061816221997,-0.2611311570814368,-0.2669472573314841,-0.26318317980709083,-0.2647012393826733,-0.26531893950773194,-0.2658452503763811,-0.27181658127157526,-0.27247737478281464,-0.27020055203288906,-0.27462244799981517,-0.27620658828404315,-0.2810427055601131,-0.2797909500582605,-0.28283164236420516,-0.2835868545891416,-0.284748545670777,-0.2842996051889872,-0.28133064084656156,-0.28195132210941043,-0.2839282145327047,-0.28559827660891995,-0.28654539071238927,-0.2884936125459091,-0.28861939160849426,-0.09221188635487208,-0.08994933107709159,-0.07206216516918837,-0.05795512581701568,-0.05802770428646923,-0.05637459723465803,-0.0626053399713971,-0.0620674860541138,-0.05826234019812746,-0.04733221683016691,-0.03918501791553441,-0.04339928697907195,-0.0388545693810241,-0.0385750035415892,-0.038807216397744114,-0.03674416546887916,-0.050094532626692244,-0.041294656072712786,-0.04070306687256159,-0.04409981502310187,-0.04133308380381043,-0.045834008917084154,-0.049943268829181334,-0.04728795894877341,-0.03506121060334786,-0.03353521936350893,-0.030514440722869345,-0.030280730717575467,-0.03535860116366848,-0.02723063104043145,-0.03196373054069416,-0.030611558074933428,-0.0303219774573231,-0.029442151692126706,-0.02257421392741801,-0.02202188223579164,-0.023629547182904085,-0.018556956492818525,-0.017737749410921336,-0.012427590387824053,-0.013753516955132548,-0.011756973510937267,-0.010978123755710544,-0.009692124179164801,-0.009739968783634489,-0.012035328348557792,-0.011624244508530892,-0.009124622404658547,-0.008120225329029968,-0.007620043126689114,-0.006080098327852234,-0.006214281816173054
-0.20548839019835075,-0.21124903875830542,-0.23068040680371144,-0.23699805157302,-0.2325957522630412,-0.2301335450009817,-0.22087218634773265,-0.22323082606586087,-0.21496891032057877,-0.21505855608473842,-0.21927987438837793,-0.22854366388162037,-0.21820177276036531,-0.20555154463406525,-0.2180856793788145,-0.22059227547136773,-0.20693813073289416,-0.21701335988674342,-0.20889660078242125,-0.2141967835000498,-0.2078420859285341,-0.20063866961358226,-0.18988294777851522,-0.18725654640832873,-0.18411301237753488,-0.17038370989871204,-0.1867294013539389,-0.1886247103440398,-0.18749563854669152,-0.174419110256277,-0.17461269070540247,-0.1727003582945319,-0.1789538456887003,-0.17806540974781476,-0.18081119739345228,-0.1774951094383972,-0.17557682521774493,-0.18019808094176695,-0.183249662579323,-0.1785846635774301,-0.18399450583124857,-0.19560265499102297,-0.21264037870515617,-0.2075917063401406,-0.22027335303902904,-0.21362057167676587,-0.2103918746088058,-0.19612474168645017,-0.2012126093611947,-0.1978739001872586,-0.2038600009851147,-0.19764678625368493,-0.09221188635487208,-0.08599021134607004,-0.06468856760635658,-0.05860611841738574,-0.0638534555360204,-0.06700293230943512,-0.07702244681441188,-0.07488563104655672,-0.08320385637003488,-0.08342191960831506,-0.07918306535943782,-0.06999450863378015,-0.08025313003234506,-0.09353926436040327,-0.08043261143290475,-0.07813204481713062,-0.09253615432754374,-0.08194161787631819,-0.0899021641814812,-0.08573777039299861,-0.09210151796483025,-0.09916177480188602,-0.11076800558216486,-0.11372577858564037,-0.11698080749492538,-0.13159921997442198,-0.11304734603868218,-0.11116204749275986,-0.1127979454240628,-0.12699676613256292,-0.12690306639499396,-0.12911506707550638,-0.12256870883494925,-0.12339520418257711,-0.12021888892546968,-0.12379949617708479,-0.12583460332512358,-0.12119736342539839,-0.11808637008344962,-0.122666793636984,-0.11658844230187035,-0.1041049724462648,-0.08562016836664048,-0.09065588959431714,-0.07648221390717919,-0.08388997809656892,-0.08765573802461804,-0.10410008082010666,-0.0984472103663197,-0.10245342634116976,-0.09618509529028126,-0.1026028488491065
-0.20548839019835075,-0.19725509007025374,-0.19367590304506724,-0.20957353999578535,-0.21594702508170868,-0.20880577067413017,-0.21110701609302354,-0.20311313885335733,-0.20199075388975699,-0.20352995537243376,-0.1924066719589135,-0.1960874254369391,-0.20262557714168047,-0.21344853919464543,-0.21390935869749805,-0.20585908181014612,-0.1972057142986497,-0.18829644719776684,-0.18512655120101318,-0.162988831457408,-0.16730238394530184,-0.1714574149035511,-0.17271638350676952,-0.16872468812791713,-0.1629713091773211,-0.1509477435873074,-0.15277010162421706,-0.14174903054216353,-0.12366526627482868,-0.12361143562861181,-0.12837602675543758,-0.12528611845254256,-0.1292609212588716,-0.12567603379413225,-0.13641338123072036,-0.14401608884662107,-0.1418101061527019,-0.1333452590631594,-0.13174210315300544,-0.13750071870411867,-0.13977165265235214,-0.13341114319334743,-0.1271407188082387,-0.12066497386450442,-0.12297582957581801,-0.12327000446228947,-0.13499742769403417,-0.13396882143068972,-0.12713301584133568,-0.11842059813060767,-0.1192945299937774,-0.1221178098720509,-0.09221188635487208,-0.10097308288514882,-0.10559692020410455,-0.088760904492557,-0.08180654410086172,-0.08964565874566144,-0.08718768647086791,-0.09616181438869807,-0.09730033194339922,-0.09504258675628283,-0.10647226363635566,-0.10303244086017146,-0.0961536301901146,-0.08389408615888484,-0.08374008985989013,-0.09220548477207377,-0.10124681058092427,-0.11125964425804077,-0.11408950569274891,-0.13850451977050138,-0.13388200123584718,-0.12955312412939105,-0.12810954235848165,-0.13210337903467445,-0.13876419620274338,-0.1520376191885321,-0.15035489850451284,-0.16243110203203245,-0.18199346590140517,-0.18219689468263986,-0.1772828744938834,-0.18062359806359346,-0.17627396575908494,-0.18008310778778322,-0.16832363480842705,-0.1600293370580015,-0.16235790527481186,-0.17167588398803107,-0.17349421801306952,-0.1672921076760955,-0.16492406949335606,-0.17157304131483528,-0.17856799584287736,-0.18567907615625925,-0.1831756878603545,-0.18283696005446096,-0.17036627186972958,-0.17151896246536133,-0.178930497124558,-0.18830765458993323,-0.1873135255843975,-0.18429445904529285
-0.20548839019835075,-0.18520284135637838,-0.19387659196678741,-0.1922391577782786,-0.1668551439607726,-0.1545243525875014,-0.14145273958245613,-0.16273663406114164,-0.16036503872988547,-0.18042510601598882,-0.16852607484680585,-0.16982992147616738,-0.15778634424435561,-0.16732577212034905,-0.15370824519161513,-0.156840364522574,-0.14676128891671442,-0.14761397984643648,-0.15381483165267204,-0.14949432785010863,-0.15904547051753432,-0.1597969793033807,-0.16452648514968213,-0.15883361366231447,-0.14353693055996924,-0.13764012684118193,-0.137241269313934,-0.13593181727676373,-0.14282963437597773,-0.139860453610083,-0.1489254773691433,-0.15258293556498115,-0.15071904647833193,-0.1510119678108644,-0.15070354460542798,-0.15399367120713311,-0.16464552753153971,-0.1481203565376813,-0.14562107417802533,-0.15750590440670248,-0.15663672040197138,-0.14747672270531742,-0.14616585667627618,-0.13989781948326613,-0.12592915574908506,-0.11997775802613722,-0.12436571371501144,-0.1272456488108558,-0.13154106381545388,-0.1301994238566555,-0.13182039090133937,-0.12921958509319648,-0.09221188635487208,-0.11454461627665792,-0.10544934661938211,-0.10791276726457633,-0.13490468504712758,-0.14857977198771885,-0.16260829749721464,-0.1400409271335917,-0.14252811775292698,-0.12071624802412158,-0.13319079474234433,-0.13210973545501373,-0.14534244631914528,-0.13492992180401686,-0.1495185231158976,-0.1461736076770448,-0.15688431223498647,-0.15574629583281255,-0.14894977490906028,-0.1536241578821777,-0.14327173875708046,-0.1419473777426802,-0.13665052710377276,-0.14200525644202217,-0.15917577923179063,-0.166302074965057,-0.1669179507157123,-0.16874355272157518,-0.16153370573020034,-0.16460599077175506,-0.15481147198030806,-0.1506153175304241,-0.15291214776600803,-0.15258669124691437,-0.15289468492712605,-0.14936730460684133,-0.13742543073260843,-0.15499964351375956,-0.15762114150113057,-0.14426291289596035,-0.14540923954375268,-0.15559106680642595,-0.15726135676557418,-0.16396256256145134,-0.17929280818023224,-0.18592382475137226,-0.18110153079652533,-0.1776860338670311,-0.1729290190288216,-0.1745517451955249,-0.17307943918021945,-0.17588124388493798
-0.20548839019835075,-0.21009135096931073,-0.2034670591915125,-0.20530671549813406,-0.20830445421890645,-0.21561798171360202,-0.20573707637343402,-0.21707544701152032,-0.21690164586129695,-0.20379691779002,-0.19194333300626454,-0.19971793011488853,-0.19337720007850512,-0.17622874404496847,-0.1704704989058946,-0.1650616980732647,-0.16057123350452798,-0.16888940878759698,-0.174450894443967,-0.15556170865064678,-0.1550381214654493,-0.14109670428926968,-0.1438631357773573,-0.15034557364055795,-0.1420200294152071,-0.14415578876625768,-0.14672893960102756,-0.1599901386093653,-0.15202441419566412,-0.13732745625228018,-0.14484381770470453,-0.14891982410262067,-0.14359533649573136,-0.14817541189105676,-0.15240981556048921,-0.1653652348274639,-0.1702856863006737,-0.15370121714395776,-0.16814615399067892,-0.1848373800072489,-0.1745004693472467,-0.1711073990255425,-0.1737277711778975,-0.17976644136454786,-0.19275838299699702,-0.19621682940261917,-0.18156626197113207,-0.19167652814248115,-0.19170466156812152,-0.1827177996470561,-0.18906451910948568,-0.20064181284487037,-0.09221188635487208,-0.08710975193815967,-0.09459704868093541,-0.09314173570989684,-0.09005183507245268,-0.08257927136559624,-0.09319583292618903,-0.08134357151386759,-0.08124065303195296,-0.09606817954042647,-0.10884718756781885,-0.10107846048533466,-0.1076120333151075,-0.1257044333342756,-0.13208663882765476,-0.13824065838110725,-0.1430651732862294,-0.1343512638949186,-0.1286962478480444,-0.1486196436365015,-0.14925378427997577,-0.1639961426525764,-0.1610016939119902,-0.15371386497336428,-0.16260197369617627,-0.16034214712992564,-0.15759483126988708,-0.14389009005239348,-0.15221509457785887,-0.1678246597228201,-0.15981844892792063,-0.15537574905570947,-0.16080647096545547,-0.1557800624005275,-0.15117886203539282,-0.13745629657023772,-0.132086567104826,-0.14978132686271436,-0.13444081128110624,-0.11620770428236384,-0.1278277816975965,-0.1314370908781847,-0.1285388590881472,-0.12267075518540878,-0.10880761248321753,-0.10490269238497403,-0.12030658228577057,-0.10996884164286316,-0.11020654738705903,-0.11928200563730719,-0.11296642834813303,-0.1004918846512174
-0.20548839019835075,-0.20572754654896755,-0.19027926113418384,-0.1818791797891499,-0.17905815651457063,-0.1898420903634304,-0.17449310645457078,-0.1800210964320355,-0.1731929287026006,-0.20133626274348015,-0.18697707529685817,-0.1995998586862857,-0.1905074475892566,-0.20749024409677427,-0.2217188714098741,-0.2201877882416819,-0.20353553130650714,-0.1825812510063798,-0.18727489775340977,-0.19509711952700584,-0.19679971806765278,-0.18582449557922442,-0.18792437674227883,-0.1903590478347789,-0.20327078681439945,-0.2056616197989704,-0.21073967135026578,-0.2313824702383605,-0.24456567590966222,-0.25922702156556504,-0.2550977899060482,-0.2650692787599801,-0.25540898279786134,-0.2520382904616787,-0.23496842468382595,-0.247857747831718,-0.2415480808109407,-0.25057640029461153,-0.25486418556596857,-0.2558454127432422,-0.2597151842348423,-0.25270670059570144,-0.24715232655399433,-0.2541794113893737,-0.2492135429654009,-0.25600140672207117,-0.25858590118600117,-0.26616114630291976,-0.2683491599392381,-0.26809386278962183,-0.2639741506367356,-0.2559073796770328,-0.09221188635487208,-0.09149988365179572,-0.10851685859727475,-0.1176519437067681,-0.12131949042186792,-0.11026242957435721,-0.12718937658589655,-0.12152753139370849,-0.12897529743765715,-0.09807694287289072,-0.11372563471626318,-0.10023249297751971,-0.11037682679686771,-0.09183026773409295,-0.07581205602859062,-0.0774774625696848,-0.09552832645409767,-0.11846488776406669,-0.11394645174191363,-0.10573122225102231,-0.10400941094623774,-0.11557556118224784,-0.11395898329527401,-0.11164149438088955,-0.09815642422962015,-0.0957751888106363,-0.09024492390712997,-0.06862590326049828,-0.05455051331465736,-0.03869763867392862,-0.041611567389210694,-0.031964089397338205,-0.04296634583942666,-0.046024939184565676,-0.06438168992466246,-0.05013120204653754,-0.05664822139983034,-0.0475186482274597,-0.0436916950505226,-0.042411022062126304,-0.0381500405109756,-0.04532191568060695,-0.051257485297640654,-0.04364411977995942,-0.048593119040743656,-0.04121014894024873,-0.03942492526576045,-0.03191883110063695,-0.029464351701029224,-0.030427864643496418,-0.03457625891398099,-0.04297935015146298
-0.20548839019835075,-0.19655857647822494,-0.19421078457027374,-0.2032540993625696,-0.23356946023172231,-0.24794192629225334,-0.24918491147418498,-0.24471181339091452,-0.24589103500513707,-0.23639039047654764,-0.2342525230843552,-0.22914828536172543,-0.22962308454755329,-0.24270598151686482,-0.24645541388921308,-0.24540917096747497,-0.24351456132161203,-0.2514966220708219,-0.24987346692372536,-0.2558855005486987,-0.240640380207931,-0.23933250928993213,-0.2512234536319801,-0.253452183295846,-0.23162100928098564,-0.23236329418400975,-0.2349252542793399,-0.23688027767481837,-0.2465694072354354,-0.24911629310541636,-0.24955565102779378,-0.24732880175595215,-0.23732200033114795,-0.23379125125965333,-0.2349183520113169,-0.2487309077709259,-0.24651514426002097,-0.2528991149954532,-0.25884326273425573,-0.24406424314722389,-0.25635361434161386,-0.25826864911313036,-0.2630002657380048,-0.2710576042506315,-0.27189272103969675,-0.2727242100347466,-0.27069335814775963,-0.2700823525947123,-0.27428848583950005,-0.272555196954001,-0.2746722630319294,-0.27117288226011804,-0.09221188635487208,-0.10183098032707977,-0.1041904370992376,-0.0946574953069524,-0.06198832700589281,-0.045563088138681485,-0.044866727209213565,-0.04883747227729123,-0.04726558679833236,-0.05765970225461019,-0.060579160855577234,-0.06572348497374073,-0.06630013689134355,-0.052105780132731,-0.04805398712123715,-0.04843536297807901,-0.05113484505063562,-0.042502584984205165,-0.04357628267996061,-0.037396222122663705,-0.05274988393017973,-0.05459636714075173,-0.0417067933373415,-0.0400255713698155,-0.06357198436879857,-0.06302813043023944,-0.06085801936473964,-0.05875753126152463,-0.04759665469803244,-0.04530136515668674,-0.045765422954756024,-0.047993255104509254,-0.05877813256126301,-0.062331983514824975,-0.06107737512263835,-0.04579567577548113,-0.049187696980604004,-0.042434234364960924,-0.03678222004284078,-0.05267772542525838,-0.03847847741608033,-0.035623046624281916,-0.03184840552326196,-0.02314264552952545,-0.022035702917957378,-0.02218791544820311,-0.02476467660599156,-0.02464307711626501,-0.01943911127322691,-0.021328761581947558,-0.01922131012822581,-0.022182327370799764
-0.20548839019835075,-0.20151939662301355,-0.20979374897823225,-0.2310565967328817,-0.23155637149536015,-0.23159135306536308,-0.23849206241300247,-0.23656772702437245,-0.2258587275996191,-0.23800680917492645,-0.23423648823479454,-0.23371707619234844,-0.23010768880621044,-0.2481528429735801,-0.24307038214661025,-0.23367190724723338,-0.22498435511275214,-0.21096769769050014,-0.19682463098642608,-0.19300710766805657,-0.19504628010021102,-0.18649842797155616,-0.18526198414237532,-0.18917898597617008,-0.17528365421630582,-0.18232818651468716,-0.1843538107303455,-0.18235908345102392,-0.19511248944155318,-0.19240269989731607,-0.20667709239746804,-0.22087960955978553,-0.21708935905077997,-0.23267120213867484,-0.23438003534437374,-0.2239173512521975,-0.22393254219835818,-0.21080576681813368,-0.2086823425778378,-0.21401355029013094,-0.21235424558470184,-0.2199503672104982,-0.21718874785732317,-0.2132981079162132,-0.19322795884635685,-0.21149422059408174,-0.21951004087369927,-0.2175217573939836,-0.19862468086726287,-0.20819812935084844,-0.20448078131525732,-0.1938939168608619,-0.09221188635487208,-0.09735950053433497,-0.0884243457843192,-0.0653708576991707,-0.06523575442927847,-0.06511477204858997,-0.0579610025725029,-0.05943975938308826,-0.07020888829598011,-0.05626289553317533,-0.061169996080191684,-0.06180926022346652,-0.06468030687411637,-0.04551641895481809,-0.051968793336519506,-0.0623313638546933,-0.0708789429437331,-0.08549819507514175,-0.10014162749388576,-0.10459556901455434,-0.10247725501688558,-0.11135889250741603,-0.11276235351240638,-0.10851238369102267,-0.12352614344192922,-0.11528570051448926,-0.11248989901149335,-0.11485456206795715,-0.1013584352376632,-0.10467049680005945,-0.08937608190123751,-0.0736945236915984,-0.079292169198676,-0.06312877361533606,-0.0612879983478863,-0.07288358399062692,-0.07317087764444485,-0.08845718122043228,-0.09074984649745133,-0.08447431001715133,-0.08622246638326457,-0.07831835129871446,-0.08105733080726757,-0.08443579927326644,-0.106523146016673,-0.08748299738833835,-0.07792942372533476,-0.07918324832537192,-0.09960461040505031,-0.08874720887469414,-0.09246799147812365,-0.10451913552751638
-0.20548839019835075,-0.22843201607165003,-0.22838932891163144,-0.2330829838483833,-0.22251615447544928,-0.2118100853564844,-0.21257979980683878,-0.20849656553596058,-0.20225987670697282,-0.20288333344566092,-0.20814640264622639,-0.20582161030216267,-0.20744304016777862,-0.20495767626719819,-0.20244109234564503,-0.2029270426625451,-0.19111545430578974,-0.18845752821269313,-0.1788152731528723,-0.17136308251307872,-0.17893758951903885,-0.1847125030096265,-0.19158711786006974,-0.1923143362643459,-0.18649397369763032,-0.16402122749790496,-0.16373540183370638,-0.16316809495941026,-0.16198368130912205,-0.16873491843351102,-0.15542305054184158,-0.16956506536430396,-0.18983793846330832,-0.18255214026231248,-0.18093067074682395,-0.18614557026756173,-0.18042486031182692,-0.1938926248865892,-0.19047212568595073,-0.19105672749467792,-0.19736127351787724,-0.20820651535823015,-0.21811432774804237,-0.22341274588188545,-0.2349631489336598,-0.23098458473057584,-0.23296024825396067,-0.23178583534938652,-0.24595431641486168,-0.23980991743436783,-0.24559965216339696,-0.22715117770398416,-0.09221188635487208,-0.06692058888969879,-0.06657436191182131,-0.06048956510790245,-0.07156308908426245,-0.08195673262424429,-0.08053273609394372,-0.08520353527614848,-0.0921885626826291,-0.09054060110464889,-0.08425226023814596,-0.08648169593494956,-0.08432229318091097,-0.08628672692338742,-0.08943416033612209,-0.09051210836372767,-0.10297731142017542,-0.1062210645293936,-0.11778903480877614,-0.12661320981129595,-0.11888191000408432,-0.11222052941972294,-0.10436346562847312,-0.10372333102800857,-0.11074577601179988,-0.13549753477260515,-0.13622421855717773,-0.13682555083668335,-0.13768971680262135,-0.13062631492610394,-0.14583990988883005,-0.12988166767591175,-0.10798451099838029,-0.11667936314604245,-0.11830853612737098,-0.11213037774753622,-0.11887219717068509,-0.1043234567087116,-0.10807336837793029,-0.10777863776110912,-0.10090226411802693,-0.08928336402122342,-0.07909611346472682,-0.07335023961295473,-0.061100803511990334,-0.06654306479227165,-0.0639871442305612,-0.06516629812691534,-0.050070116464382634,-0.05696307889927268,-0.05087746360898078,-0.07139801567881102
-0.20548839019835075,-0.19976046245086754,-0.20277104257711784,-0.2101740175623889,-0.2189407680643903,-0.2124455158298649,-0.22237946110215348,-0.20976775133739625,-0.20972275891995762,-0.21112887712705514,-0.21556993796688267,-0.20870921610950305,-0.22377398160474216,-0.22150498838241772,-0.2248770577034473,-0.23711290202988566,-0.24073742796558129,-0.238716454044124,-0.23435292685632114,-0.23124286381582965,-0.22154641975206213,-0.22953528405182086,-0.22150099978005228,-0.2184074430105932,-0.23532408012196293,-0.23935637290767134,-0.23837653363780076,-0.24081766949797728,-0.2307429126197017,-0.22906305955131745,-0.2205352661719553,-0.20074122380373946,-0.200003205445504,-0.20955333896797784,-0.22743510470028053,-0.23022923383806654,-0.2319658525401509,-0.23351005254643592,-0.21464451074467003,-0.19943557138712092,-0.19519883190635362,-0.17528548912978748,-0.17796356281131748,-0.16477847981326663,-0.15471927440020627,-0.164856722772104,-0.18318552731818138,-0.1956896688368314,-0.1892011721868197,-0.18174306176405702,-0.17171434989658177,-0.16013736025580858,-0.09221188635487208,-0.09852878284760927,-0.09533312320389303,-0.08675125247474096,-0.07753859616999387,-0.08530539807043468,-0.07440841256562732,-0.08806168971947324,-0.08852542141044772,-0.0873130249504615,-0.082717743680875,-0.09011727156493975,-0.07426275508025626,-0.07531814142036009,-0.07218963921288771,-0.060165079226306775,-0.055602833841592904,-0.057349814357763894,-0.062256628564619845,-0.06592119660510601,-0.07642523542203729,-0.06729885941181211,-0.07564703226384317,-0.07949630436961155,-0.06189530246495315,-0.056843913058946885,-0.05725139064008012,-0.05389726131830966,-0.06584108703725815,-0.0677121481468738,-0.07665879387714951,-0.09820732158120467,-0.09890254047735438,-0.08936255071723966,-0.06974473782236149,-0.06668292706009539,-0.06496118772111742,-0.06342311089479112,-0.08346720834160569,-0.09991071169359503,-0.10450598720292563,-0.12674290777061245,-0.12348263806129085,-0.13826904713106294,-0.14881597832566645,-0.1378413039107294,-0.11831974986304629,-0.10508003443212223,-0.11180014941511106,-0.12001385640116462,-0.13058762329351828,-0.14275474063854793
-0.20548839019835075,-0.19221967316826702,-0.19393990873733663,-0.19817984975996358,-0.2047449932639355,-0.19330324177961872,-0.19047807689613605,-0.18163467378313303,-0.17066259839500236,-0.17176507732670937,-0.1494390061132848,-0.15118956645300835,-0.141975651031776,-0.13494370574813472,-0.13239603872168446,-0.13668246305036513,-0.15015690708152388,-0.160302313187069,-0.16917472511858833,-0.18678874878463736,-0.20098807740855962,-0.20382883317107958,-0.21270631131402046,-0.22114407793935517,-0.227785768266776,-0.2144265063173271,-0.20997193378592133,-0.20935103362823507,-0.21736250168556892,-0.22187311750501146,-0.20147940945396525,-0.21647682819169994,-0.2200482700555604,-0.21415398772045394,-0.2114762419898727,-0.21744298431150733,-0.21168889018885934,-0.22452030565268,-0.25203555454544163,-0.2513389874760027,-0.26152276931463175,-0.2588242381301352,-0.25562842680774855,-0.24859688265597,-0.2459888965825003,-0.23657063671889134,-0.2405538410749664,-0.24469389926259116,-0.24489870434081618,-0.236229743962041,-0.22538160804378726,-0.22199389191765684,-0.09221188635487208,-0.1066789742812755,-0.10497344291156159,-0.10048142435881995,-0.09345125228558639,-0.10569859966864378,-0.10942173269889979,-0.1192550127108311,-0.13124941067494467,-0.1304494930566637,-0.15467237476552298,-0.15280579103803257,-0.16237279957025655,-0.17021448059482405,-0.17300245937273045,-0.16815583618114266,-0.1535132488516712,-0.1427110621369426,-0.13344675085462518,-0.11491435704795518,-0.10033051852782533,-0.09707712023281179,-0.0880043411961997,-0.07934032595203408,-0.07261789893931024,-0.08718084273158308,-0.09210051287910602,-0.09240801329412407,-0.08349247051899313,-0.07904603920429752,-0.10022172037798036,-0.0841670023971648,-0.08032179644732107,-0.08567264050865592,-0.08831273006986065,-0.082092059307763,-0.08815799368941951,-0.07453858485817313,-0.046477754002246775,-0.0470958404401857,-0.03728995085753927,-0.04008944576390942,-0.043376054671467934,-0.050841244126512225,-0.05345382559704635,-0.06309271533206577,-0.05859928994276213,-0.05416976909830333,-0.05387656871168122,-0.062462640671264114,-0.0739100987358616,-0.0774523883958067
