aV_0,aV_1,aV_2,aV_3,aV_4,aV_5,aV_6,aV_7,aV_8,aV_9,aV_10,aV_11,aV_12,aV_13,aV_14,aV_15,aV_16,aV_17,aV_18,aV_19,aV_20,aV_21,aV_22,aV_23,aV_24,aV_25,aV_26,aV_27,aV_28,aV_29,aV_30,aV_31,aV_32,aV_33,aV_34,aV_35,aV_36,aV_37,aV_38,aV_39,aV_40,aV_41,aV_42,aV_43,aV_44,aV_45,aV_46,aV_47,aV_48,aV_49,aV_50,aV_51
0.050728510491433496,0.04964634431597573,0.05029471357057187,0.04910896697543036,0.048567786223802846,0.04912963964091021,0.050596036933886764,0.05155697262429621,0.05166317173217669,0.054744043367189514,0.057528994410166734,0.05163949078397724,0.05289941702952801,0.051552799125146875,0.05318861073340885,0.05142555522649393,0.05391718890346706,0.053279935138773556,0.05525099130990687,0.052990905263675954,0.0582081027183382,0.055251920127121455,0.05057276408464763,0.05389576098544586,0.05942226189265344,0.0531487258775263,0.05370053597209353,0.0559198074052199,0.05801197196091373,0.061806272867374654,0.059593189009547076,0.05754924460420248,0.05518506168679198,0.05669587309471008,0.050145941239217784,0.05015149452874034,0.05075264483058493,0.05338849501890923,0.054778989277288345,0.05493240226134145,0.05473804700019147,0.05689438887634119,0.058076030363979514,0.06431502734611252,0.06191708132919292,0.0652731162361613,0.06280835238550728,0.060464986490330684,0.06003788730254509,0.06168315001534213,0.061827133077607066,0.06622075018704171
0.050728510491433496,0.05291404976304426,0.05107038828084044,0.04748053471720304,0.04851256582938404,0.05154869057209172,0.05523565768877264,0.05888710349756971,0.058326635671541296,0.05821231236611521,0.05698203053750692,0.05156781734518423,0.049613841979331004,0.048625703738799556,0.04634704711409268,0.04955072186618978,0.04792725148524777,0.04691266862862696,0.046815073387453845,0.04659465886685629,0.04865101940224964,0.04812806333452422,0.048818801651904276,0.05229593340171091,0.055639619059371516,0.05428107721839226,0.05525382053887763,0.05520375329041976,0.05632943171139002,0.0560896915249006,0.055770473285091854,0.0643001252151593,0.06389941910669754,0.06073163041344536,0.06338237313285165,0.06283183753105696,0.06255068784366326,0.06646717553477959,0.06464305810136116,0.06589106815717624,0.07111190283334141,0.07065635150674096,0.06985262775770733,0.06905326218191683,0.06782180271305831,0.0707526285658366,0.06891305018497372,0.06885964758554983,0.07357761622688803,0.07589074756936477,0.07607220701846845,0.07070088434847871
0.050728510491433496,0.0511504663471707,0.052020009749360246,0.05027129205194681,0.05146616815004182,0.054001057699542936,0.05292848838712061,0.054453209127671154,0.05887264612901832,0.061123991798456796,0.06121292047794377,0.05982769017539176,0.0675261280526619,0.06908438587598784,0.06947428142734348,0.06338589619159356,0.06577250581310756,0.0675973973300162,0.06546361648696127,0.06071801436212948,0.06343951134983898,0.06213267933814593,0.06579445449802628,0.0685389841292974,0.07280425251253175,0.07203950645397098,0.07316893786201363,0.07617156292879897,0.0738501088766349,0.07252142101498185,0.07250014131905157,0.07219249932340269,0.07154131349593713,0.0691331442459495,0.06836974182872274,0.07330305316092277,0.0716372827964636,0.06950678962833297,0.07157097302774436,0.07448862072247453,0.07483715076932403,0.07623023175463989,0.07504776273809186,0.07827889445826325,0.0814509453773011,0.07880959835215733,0.078687249575074,0.07862075882797337,0.0742651029164987,0.07813026337764159,0.078985827804339,0.0807204396849797
0.050728510491433496,0.048429214732498053,0.049220187510720714,0.04939227698009503,0.05217290175237971,0.05569907963746618,0.05605785582868564,0.05562144982490566,0.05300075514113297,0.052640257414346296,0.049633148495951726,0.047414408115287666,0.04828027994148264,0.04820456569719406,0.04743008092562214,0.05019193950569438,0.04790205768695528,0.047683056891381526,0.047994731491779255,0.048010769153719816,0.04849893014830678,0.04753251761564687,0.047078969087930814,0.0469582787462624,0.046459354304863074,0.04732289012510468,0.048417679420272856,0.04889434308539432,0.047900244808963155,0.048259334097696935,0.04843368654978654,0.049719841925325955,0.04884903977106515,0.04749928721922004,0.04795680749717625,0.047743972673568044,0.04774308422533187,0.04775989540917572,0.04656214841687757,0.046895924332726685,0.04705372398304146,0.04761710105097926,0.04769467753785352,0.04786656220316879,0.04648641231310653,0.04656779667625498,0.0464336818434551,0.04711946322671255,0.047261719765930084,0.04666296828266725,0.0471482759833589,0.0484924546957824
0.050728510491433496,0.05236258127818613,0.05753273633333732,0.06060194121183611,0.055013633207264725,0.052528784946099964,0.05177358307346548,0.05147099914775831,0.05029598274931434,0.047749189392333816,0.05006033521917851,0.05006174274135067,0.051167034517597174,0.053303190531200396,0.05237361605922052,0.05370907469008316,0.05505194096774875,0.05720681082562158,0.055482795032329474,0.0555311146957355,0.05739822225423161,0.056299941574799804,0.05386483888829861,0.05959241048464629,0.060739865538010876,0.06502200722901817,0.06664047716792874,0.06597115763942524,0.07158689608586133,0.07245883682467359,0.0716388426985134,0.07203304806410708,0.07262347441977474,0.07238671432183909,0.06845050435993176,0.06864435639662207,0.06965059418973245,0.07232346200334955,0.07605526469664327,0.07621385841468188,0.07571793349290845,0.07289313226768052,0.0697625904098703,0.07448163321268261,0.07638969666749952,0.07723184895519533,0.07892479660272676,0.07946049193993027,0.07885146673934297,0.07916679633043835,0.07905938747518063,0.07915926485705131
0.050728510491433496,0.049020837708360195,0.0505140391875748,0.05265687138018391,0.048390979904006474,0.053690948508278775,0.050474290256962616,0.04974725051836196,0.04703908562954441,0.04644940927472714,0.04668661426642355,0.0462688838196187,0.04634671182827549,0.04632395161273832,0.04649688432270894,0.04653932108392948,0.04672935466229107,0.04635115115517088,0.046611748782740534,0.0463295305964342,0.047081742315877015,0.04727844777860929,0.04716013171218192,0.04696702737000637,0.049584047541136766,0.04943105405407801,0.05056580232855854,0.048036792419898985,0.04715465065125645,0.04793254690887035,0.04702518514279747,0.04651552999062236,0.04744397978338617,0.047169890542476,0.046762199416470834,0.04765301495831581,0.048288986193635045,0.0483706206319512,0.04871608744351419,0.04839649449588414,0.049918177129370946,0.0492217741766934,0.05276538924523183,0.05510077011169657,0.05975817493773786,0.061195030399677545,0.06172595171674644,0.06290757411988647,0.06304869362106377,0.062057833592079815,0.0626762413848182,0.06315039074247758
0.050728510491433496,0.049094874334493416,0.04912006787376921,0.05246419689887889,0.05482440499012828,0.060956357445556004,0.0597146868464366,0.05903075600956193,0.06381391489419877,0.06328212516230883,0.060766026324102836,0.0628567736913323,0.06762799381765523,0.06262293168014231,0.06127581606218452,0.060923515455809325,0.06289789002460308,0.06422671877409643,0.0652318650202877,0.0693510846411126,0.07103329511031228,0.07563034815946164,0.0741906545723861,0.07487916664992875,0.07636495314444189,0.07847462779301755,0.07538058563790762,0.0711860590547588,0.07291646264520076,0.07325170098857788,0.07590198991839708,0.07706613446417716,0.07640209277937786,0.07265421095121768,0.07533869926308097,0.07554670214330615,0.0777531193087863,0.07977775973766192,0.0774935608575646,0.07423306963577093,0.07253286245473875,0.07272772511640158,0.07469319989998567,0.0776435286178128,0.07019976494130765,0.06808511253495299,0.07083453879299606,0.06827700283762547,0.07150645011727108,0.0673768005686452,0.06341838457789559,0.061967446916227055
0.050728510491433496,0.049323992649211536,0.04678073591829074,0.047681403531156435,0.050046373274307145,0.04706366250700015,0.04799315274663578,0.04741989620559663,0.04717173632609716,0.046289743818338176,0.047462919897238,0.04644250798107025,0.046120879196656334,0.04615127307539335,0.04680831329896673,0.047211436327317724,0.04766932416526258,0.046241636579351264,0.0471729656084941,0.048024903024161215,0.04806525311138787,0.0475218604342723,0.04720195502605731,0.04688208531600688,0.04726700235086631,0.046488352537499805,0.04684715840650517,0.04717383775979474,0.04661234393066617,0.046266248559472464,0.046360714482396204,0.04635577063624616,0.046384142111831485,0.046332824434260775,0.04735055638911747,0.047920642887149714,0.048698127926314526,0.048636677792955656,0.05053478110806901,0.04930132244883931,0.04865778293644535,0.050370714407544134,0.051200370575537266,0.05228299866979562,0.05265161478024069,0.05128645603015404,0.05172577870437451,0.052096978817230084,0.052149631829577096,0.05270119278633696,0.05229093619632948,0.052545310975715076
0.050728510491433496,0.052661345884960555,0.053433762550953695,0.056862417827137815,0.05169270450157962,0.06068175866357253,0.056129165758444496,0.055311252819316745,0.05873555855649094,0.06225353880425874,0.0630700797941582,0.06401967412545187,0.06221706111176877,0.0594711976842058,0.06307525042788892,0.058237302512749375,0.05516146798439719,0.0559088777289343,0.05696876471610383,0.05412540896769282,0.05176561903833221,0.051134347352290895,0.04907950723674288,0.04911515168175037,0.04997953665388224,0.048208736491808284,0.04894374573788195,0.047520520636909744,0.04748079197594275,0.047985504633327486,0.047686306532242366,0.046601320865511844,0.046913658270768294,0.048673641761314265,0.049586902309082914,0.04665561147963469,0.046693904133393256,0.046517301188450766,0.047270617189384405,0.047232012356935936,0.047449405349700005,0.04716085537762208,0.04822681346974093,0.047475141286458855,0.04789771873838668,0.04746499168270364,0.04780779134943211,0.04844181686410359,0.04789047327117336,0.050258304272331494,0.05182109030620532,0.052356298912857716
0.050728510491433496,0.056107080973715015,0.058227068096890794,0.0591957703163219,0.05886607249676018,0.06215824709989907,0.061588561269164344,0.05891938247685469,0.05374353970503533,0.05635535460972238,0.054545201761575436,0.05517179828037432,0.052932412146923784,0.05232844548164039,0.05085613788994421,0.05122795159480596,0.051624821658304176,0.05204826655092287,0.05478773500108036,0.05492132640011357,0.05394612700236709,0.05444215366958586,0.05327694315590847,0.05180798110075805,0.051257637992972185,0.054140787271386055,0.055386773999255616,0.05694451008168033,0.05313918660987445,0.0539480337350925,0.05303538947045621,0.056193114894697735,0.05981899804024528,0.06610301947067963,0.06460350642335086,0.06200649340175765,0.061730995540562425,0.06136380100139877,0.06556540011488043,0.061952541597924134,0.06614267416741967,0.06811704509419833,0.06725541823558231,0.07224464162469857,0.07198364269183054,0.07374164278494245,0.07420786984077898,0.07537981886043048,0.07325628438451018,0.07309054362165589,0.07423039152425862,0.07008608992928514
0.050728510491433496,0.048778560459431075,0.047681760110651714,0.04804076070396741,0.047999654666263894,0.048008017257892874,0.04608688142656223,0.04835543889457233,0.050649325978902655,0.05380380143067945,0.051451237550970294,0.047864943416723434,0.04561233357289704,0.04514059742898485,0.04499999770346513,0.04533897510357796,0.04497587234799956,0.045844567406475537,0.045091831863578014,0.045114596127060466,0.045539719681645136,0.04487778243510783,0.04490144946664175,0.04492438783968438,0.045138862858744785,0.044978592043505405,0.04645522382109681,0.046327205653538206,0.04624127179189542,0.04583863825763922,0.045697997127356206,0.04543374102755127,0.04568551755295054,0.045676182690258915,0.045528231084908145,0.04595537971111572,0.045956258701656684,0.04577084032384705,0.04636008259960711,0.04906613563407392,0.04893517190539943,0.05284768844034597,0.05478253181282758,0.05414415125768765,0.052213086902024065,0.05358530768527066,0.05210370349100062,0.051483626733255475,0.047949214928644054,0.04776837219210584,0.0477385667991283,0.04885101305576519
0.050728510491433496,0.0501163197117456,0.049633142817640245,0.04873202960882443,0.050960969398887626,0.049274403963988606,0.04889400417883613,0.04811174903606304,0.047656257935825,0.047604062590897674,0.04693282219643151,0.04619180189557754,0.0474097379892808,0.049660237117873623,0.047625954875224745,0.04573200397305634,0.04636434261175757,0.04824141865887422,0.049589327304386116,0.046406028992850824,0.046384437974944195,0.04555190191144408,0.045341284080731604,0.045219818767573555,0.04602270311327884,0.04716892327940607,0.046856493380543054,0.04665983172461628,0.04820307140270693,0.05188055118144438,0.051706611672710345,0.04941592969728193,0.05465625678646621,0.05559769089426594,0.05678586830664352,0.05770851338729556,0.055230103163096615,0.059626086441240726,0.05824940588958215,0.05691330468640366,0.05397214217750133,0.06082709443999687,0.06021947891654523,0.06188662176741223,0.062203244163406876,0.0669820284226193,0.06559330095905078,0.07093154665047996,0.07165034015777244,0.06875260202729555,0.07031207373108796,0.06941404163760002
0.050728510491433496,0.04863183398714541,0.05027881635589407,0.05035183446902404,0.05249339263856234,0.051344439932205756,0.05051506737687646,0.05226815322359408,0.04893925039130055,0.05022909593211324,0.051876545604151045,0.052712924880934466,0.05836667484695232,0.053272262028601435,0.050770378589414376,0.0477146749644301,0.04691418544200594,0.048362190327349015,0.05044493517345607,0.049145858182011885,0.047596288901655064,0.047274900881411695,0.047041443803696716,0.045902821462169806,0.04608646222087595,0.046022457092859334,0.04577454723454334,0.045788148890469865,0.04597212557665026,0.04591837439078908,0.04778395230858709,0.04564359335769509,0.045710522771611486,0.04628747971606578,0.04787445331048412,0.048659389781064565,0.04776066918043654,0.047749988119660164,0.048654884808290146,0.047541895423661364,0.049169587130788193,0.04892601427705287,0.049330382851840084,0.048767414798203845,0.04807395574365193,0.048501580937172925,0.049231086219098115,0.04925811245799784,0.0498898602128499,0.04975411207993365,0.04926719919356331,0.05088967713346242
0.050728510491433496,0.04956690437946622,0.048165400638965426,0.047751629560656816,0.04990457784848012,0.0480915222965653,0.04854369439806448,0.05156234358176459,0.05400284596964233,0.0522128858606491,0.048233244182377254,0.04780251617975586,0.04999998908212461,0.05145216364789981,0.05160635802316411,0.0559414095954919,0.05513334664874421,0.05666397077116047,0.05391261002193143,0.05294854481680277,0.053702511983418466,0.05309380044872499,0.052726435097650064,0.05380479578469597,0.05235282419119073,0.05678978291154882,0.05424382898432749,0.0523587926348141,0.053981420920639636,0.05360680977081436,0.05321258983235884,0.050502147816908136,0.05084233531264904,0.05146014362325024,0.04952271425830482,0.051842055519787995,0.05777986623837797,0.05687330391963874,0.05553014306298855,0.05315350713519777,0.053766075020258,0.05104834850891213,0.05297985106351785,0.051306970272524635,0.053572526050392866,0.053884665688705445,0.05682902351482518,0.053296772968801046,0.05313459022787695,0.05203309526544002,0.05930775348232177,0.060194382602292186
0.050728510491433496,0.051142065271276516,0.04992636403417426,0.04963128742584112,0.049764150193966336,0.049835989165931856,0.04847092011701577,0.05042603604742135,0.04844188790746334,0.04841440209597967,0.04853961931319474,0.04999670301131465,0.05258158648477382,0.055715650646327164,0.056035333710579574,0.05896996145246874,0.05533650593299975,0.05578181131254775,0.05782967118761077,0.06115937601757948,0.06141535161339811,0.06474825555785571,0.06510754379214825,0.07065560548700375,0.0700689850767637,0.07200716181238831,0.07424820370506927,0.07049318296377263,0.07114092391003159,0.06958208953178051,0.0716770300544364,0.07105305639474872,0.0664263020271456,0.06939256984134115,0.06184398022583635,0.055825710005811366,0.058374722860458125,0.05920480126219005,0.059339508257833615,0.05607900692872989,0.05675392039155195,0.05502866001889644,0.05539010386460562,0.05453518360677554,0.05476009831478796,0.056297872150558606,0.05420989974421868,0.05514065721784857,0.05512275418529972,0.05796040167122763,0.054781278198011915,0.06232174094867783
0.050728510491433496,0.05381944342361004,0.057650612520709466,0.06011468582791285,0.05745533104158977,0.057807298767113185,0.05914390516357933,0.05558982686798504,0.05144847488963171,0.04902424521189285,0.050558081643498926,0.04814555030660568,0.048701991122005704,0.04711382769906398,0.046041516432846756,0.0472902741883185,0.050590703981890556,0.04791040528859542,0.047757122604135574,0.0504054815941492,0.05028385736204054,0.045932476461115285,0.047069899612785085,0.047036643649065006,0.046911190328032884,0.045820581784763156,0.04630558178283359,0.04624562519225453,0.04759379988771388,0.04629121827653731,0.046056539875013555,0.04606760660540878,0.04601746418835839,0.04685480726109282,0.04710693079421971,0.04637786416738421,0.04679249184191456,0.04726443092250798,0.04652690087499742,0.04619794715239757,0.04633512819185398,0.04625610500390859,0.04656487914426087,0.04742808642693764,0.04664507970774737,0.04636793584801358,0.046354627035716925,0.046805086865724294,0.046576930214231,0.046369628639893384,0.047337399925684503,0.04828479728659006
0.050728510491433496,0.051581326376673994,0.048284629856426856,0.05390846777225734,0.05023467969338156,0.04988938443914048,0.05162163714656084,0.0519843790874087,0.052752542709997394,0.05385318437574074,0.05373778110099467,0.052156407229359325,0.05121076911296214,0.050296444193593394,0.053562798805080934,0.05251072839269512,0.05290647852170396,0.055130515847492526,0.05596701722668545,0.058460368801106256,0.06063957924114424,0.055445440926316675,0.05831621404766848,0.0660390178820479,0.06566743634838444,0.06658410082775079,0.06545104283966402,0.07006233356132731,0.06891763276111107,0.06234883919694261,0.06624414952897846,0.06431588502151124,0.06965851494271433,0.06319811598335709,0.0636178421792896,0.06331757901447607,0.06341365792909474,0.07332791065569681,0.07605021366054998,0.07310455546949156,0.07187425074393432,0.06635169762304556,0.06487673400149918,0.06669491160064553,0.06706899186709131,0.06907638393100149,0.07144472292559427,0.0698204557896962,0.0689584690701236,0.07415548152683998,0.07572984004303678,0.07234849694573332
0.050728510491433496,0.04894350220046655,0.05021679316924845,0.05172531023336873,0.050251444122441036,0.048828901430807224,0.04834075481301883,0.04647689823240911,0.046580337040499936,0.04590944195407594,0.04588034097929039,0.045967561837353156,0.046395214208205436,0.04773828199404554,0.048211918968282454,0.04675160887946056,0.04651214686352399,0.04616508281095805,0.04666206210084173,0.046836392203463334,0.046873540876813946,0.04641312397239207,0.04616267491849792,0.04657626007540357,0.04668008017755919,0.04678339299622521,0.045969507044271725,0.04615488112492506,0.0461783378225257,0.04616102628962752,0.04636529519830068,0.04649620992206121,0.047072561985143674,0.04707097174863373,0.04773642243653207,0.04814193241863321,0.04825640927085975,0.051623628189551844,0.04907864617446706,0.049716253714739075,0.049048475987987825,0.05015864732530835,0.0486886505652064,0.049746871947694685,0.047554268307376024,0.04689941741525249,0.04685164671237443,0.04681196363945225,0.04765159853495143,0.04717240446210422,0.04811236489992675,0.04720930514220208
